date,ind,avgRET
31/12/2020,Electrical Equipment,.30271223
31/12/2020,Automobiles and Trucks,.26330772
31/12/2020,"Aircraft, ships, and railroad equipment",.27489033
31/12/2020,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.25216156
31/12/2020,Coal,.45217991
31/12/2020,Petroleum and Natural Gas,.31540293
31/12/2020,Utilities,.11129439
31/12/2020,Communication,.11269366
31/12/2020,Personal and Business Services,.10970355
31/12/2020,Business Equipment,.22782773
31/12/2020,Business Supplies and Shipping Containers,.1498386
31/12/2020,Transportation,.16349153
31/12/2020,Wholesale,.11652744
31/12/2020,Retail,.095356412
31/12/2020,"Restaurants, Hotels, Motels",.18326192
31/12/2020,"Banking, Insurance, Real Estate, Trading",.19261625
31/12/2020,Everything Else,.37443092
